"tree_ID","PC1_texture_shallow"
"tree_509910",2.58375539452258
"tree_4552506",1.762000914078
"tree_160019",-3.0068909282137
"tree_559801",1.18361400524552
"tree_4521219",0.66392998765269
"tree_1867071",2.15194582389653
"tree_3510784",0.884010036587121
"tree_2774543",1.23759149816987
"tree_5025480",2.16506407501389
"tree_176332",-1.20632571582181
"tree_78278",1.21734367393031
"tree_1187722",2.80783241681965
"tree_434439",-2.79689665523748
"tree_4641216",2.24185588328346
"tree_2177356",0.059647861087257
"tree_3800558",-0.170388178507469
"tree_4316856",0.623594801092142
"tree_291384",-0.875968996911541
"tree_241266",-3.14940710829006
"tree_4596575",-0.673043771272407
"tree_3924285",-4.12773462210312
"tree_4545450",-0.0699077092650311
"tree_583968",-2.35038214851281
"tree_4912786",1.33838545659757
"tree_682307",-0.787021570347119
"tree_2123470",0.459170249156393
"tree_1327608",-1.46933344413764
"tree_4218285",2.45212884922321
"tree_269241",-1.52791321805394
"tree_4512168",0.705917282258842
"tree_15515",3.18368285659904
"tree_4378955",-0.265397190561301
"tree_3808782",-2.91089837927346
"tree_4458411",0.150509187510708
"tree_605262",0.357704910045025
"tree_2470422",-0.244825360808344
"tree_191579",-2.48935407420628
"tree_2572418",0.488541488683451
"tree_4255417",0.655192685892107
"tree_4733451",2.55775123477672
"tree_389104",-1.31732761238677
"tree_857616",1.05511695602782
"tree_4875526",2.21705662596594
"tree_506909",1.32078699198168
"tree_4232868",-1.68103312766561
"tree_3060601",0.202115058630622
"tree_3335067",-1.49853663162974
"tree_4251019",-0.338730433491279
"tree_894126",1.42814688047066
"tree_1595207",1.90363216041888
"tree_127370",-0.633486086883132
"tree_3008769",0.0569165880898664
"tree_4339261",-0.849987923669948
"tree_363715",2.20489340655387
"tree_210742",-0.490459649032527
"tree_195066",0.881476370635725
"tree_4266152",-1.49607530686738
"tree_2513369",-1.16106863450877
"tree_2853985",-0.537051478850703
"tree_1855121",1.45871204547915
"tree_4907576",0.431453360894179
"tree_2273996",2.03173606129768
"tree_178761",0.205916218548568
"tree_2132025",0.0200011228258176
"tree_1029572",-1.41467201135432
